order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status_x,order_total,payment_method,delivery_partner_id_x,store_id,order_year,order_month,weekday,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value,registration_year,registration_month,product_id,quantity,unit_price,sales,average_selling_price,product_name,category,brand,price,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level,delivery_partner_id_y,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status_y,reasons_if_delayed,feedback_id,rating,feedback_text,feedback_category,sentiment,feedback_date,feedback_month,feedback_year
896919031,42366724,2024-10-08 03:01:32,2024-10-08 03:12:32,2024-10-08 03:11:32,On Time,1440.73,Wallet,61896,1710,2024,October,Tuesday,Quincy Kari,gopaldugar@example.org,910861921705,"39/64
Vig Zila
Jaipur-137064",Saharanpur,260071,2023-07-27,Inactive,20,1896.27,2023,July,378230,3,166.42,499.26,166.42,Nuts,Snacks & Munchies,Kala-Vig,166.42,256.03,35.0,90,13,76,61896,2024-10-08 03:12:32,2024-10-08 03:11:32,-1.0,3.17,On Time,No Delay,9792021,4,"Average experience, could improve.",Product Quality,Neutral,2024-10-08,October,2024
1535818185,99772709,2024-05-03 16:30:31,2024-05-03 16:42:31,2024-05-03 16:37:31,On Time,1140.16,Card,11471,4353,2024,May,Friday,Xiti Jaggi,girishgour@example.net,915944903403,"39/76, Yogi Chowk, Jalna-806277",Tadepalligudem,798755,2023-09-03,Regular,11,1905.19,2023,September,803607,1,949.73,949.73,949.73,Soap,Personal Care,"Kadakia, Mohan And Sathe",949.73,1461.12,35.0,365,21,98,11471,2024-05-03 16:42:31,2024-05-03 16:37:31,-5.0,3.44,On Time,No Delay,4999738,4,Very happy with the service!,Product Quality,Positive,2024-05-03,May,2024
4428830794,701493,2024-06-18 23:21:18,2024-06-18 23:41:18,2024-06-18 23:44:18,On Time,2948.82,Upi,1874,917,2024,June,Tuesday,Ekaraj Saini,arya43@example.net,918673348146,"H.No. 327, Borde Circle, Dibrugarh 462007",Shahjahanpur,845299,2024-02-11,Inactive,2,290.07,2024,February,131748,1,81.35,81.35,81.35,Dog Food,Pet Care,"Shroff, Wason And Dugar",81.35,125.15,35.0,365,30,53,1874,2024-06-18 23:41:18,2024-06-18 23:44:18,3.0,4.36,On Time,Traffic,8241950,4,"It was okay, nothing special.",Delivery,Neutral,2024-06-18,June,2024
3610035622,20956158,2024-04-04 03:34:32,2024-04-04 03:46:32,2024-04-04 03:44:32,On Time,622.81,Card,94062,3119,2024,April,Thursday,Kashish Misra,issacjalsa@example.net,918164398862,"55/77
Nadkarni Zila
Machilipatnam 232117",Kavali,767570,2024-03-10,Premium,7,312.69,2024,March,561860,3,874.78,2624.34,874.7800000000001,Orange Juice,Cold Drinks & Juices,Gupta Ltd,874.78,1249.69,30.0,180,21,90,94062,2024-04-04 03:46:32,2024-04-04 03:44:32,-2.0,2.96,On Time,No Delay,3341226,1,The packaging was poor.,App Experience,Negative,2024-04-04,April,2024
8674445072,50080663,2024-08-04 05:22:43,2024-08-04 05:42:43,2024-08-04 05:44:43,On Time,2038.01,Upi,98361,2711,2024,August,Sunday,Adweta Bumb,tandonbina@example.net,919210267702,"H.No. 66, Apte Circle
Thanjavur 408860",Morbi,585542,2024-10-06,Inactive,10,543.84,2024,October,891833,3,493.19,1479.57,493.19,Curd,Dairy & Breakfast,Mani Plc,493.19,616.49,20.0,7,11,69,98361,2024-08-04 05:42:43,2024-08-04 05:44:43,2.0,1.92,On Time,Traffic,1649092,1,The packaging was poor.,Product Quality,Negative,2024-08-04,August,2024
9623704312,38613295,2024-02-24 22:05:43,2024-02-24 22:21:43,2024-02-24 22:23:43,On Time,580.18,Card,5220,6961,2024,February,Saturday,Sai Panchal,falan03@example.com,915744398526,"32, Ramaswamy Zila, Hapur-147704",Vadodara,254021,2023-08-20,New,17,544.45,2023,August,425341,3,486.28,1458.84,486.28,Pet Treats,Pet Care,"Mani, Dhar And Muni",486.28,748.12,35.0,365,21,68,5220,2024-02-24 22:21:43,2024-02-24 22:23:43,2.0,0.75,On Time,Traffic,6661876,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-02-24,February,2024
7786002894,30373140,2023-12-21 12:56:24,2023-12-21 13:06:24,2023-12-21 13:12:24,Slightly Delayed,899.56,Cash,99820,6248,2023,December,Thursday,Sai Dhingra,jnagarajan@example.com,911350209612,"H.No. 191
Sarraf Path, Guntur-844266",Kishanganj,125766,2024-07-28,Regular,2,596.71,2024,July,237083,1,577.13,577.13,577.13,Cough Syrup,Pharmacy,Hayer-Banerjee,577.13,721.41,20.0,365,24,86,99820,2023-12-21 13:06:24,2023-12-21 13:12:24,6.0,2.8,Slightly Delayed,Traffic,3478248,2,Not worth the price I paid.,Product Quality,Negative,2023-12-21,December,2023
3264409553,70976153,2023-03-30 18:35:29,2023-03-30 18:48:29,2023-03-30 19:12:29,Significantly Delayed,840.34,Wallet,61878,6402,2023,March,Thursday,Devansh Nanda,vihaankanda@example.com,910409791316,"95/511
Tak Nagar, Pudukkottai-475800",Ahmednagar,541588,2024-03-01,New,7,1480.3,2024,March,336847,2,936.98,1873.96,936.98,Toilet Cleaner,Household Care,"Dayal, Mammen And More",936.98,1249.31,25.0,365,17,55,61878,2023-03-30 18:48:29,2023-03-30 19:12:29,24.0,4.86,Significantly Delayed,Traffic,2807274,3,The packaging was poor.,App Experience,Negative,2023-03-30,March,2023
7736534043,22915611,2023-05-28 08:20:29,2023-05-28 08:33:29,2023-05-28 08:29:29,On Time,1003.46,Card,83856,6419,2023,May,Sunday,Rishi Minhas,watikamemon@example.com,915847912085,"H.No. 66
Goyal, Noida 071135",Karaikudi,515734,2023-08-06,Regular,10,1239.42,2023,August,14145,3,630.84,1892.52,630.84,Spinach,Fruits & Vegetables,"Thakur, Shah And Pingle",630.84,841.12,25.0,3,14,53,83856,2023-05-28 08:33:29,2023-05-28 08:29:29,-4.0,4.36,On Time,No Delay,2009787,3,Taste was not as expected.,Customer Service,Negative,2023-05-28,May,2023
5936596117,67729191,2024-10-25 12:09:18,2024-10-25 12:28:18,2024-10-25 12:23:18,On Time,3014.85,Card,1771,6545,2024,October,Friday,Arin Grover,rsehgal@example.org,910767750343,"24
Ratta Nagar, Mumbai 505338",Karimnagar,981853,2023-12-31,New,17,722.69,2023,December,952124,1,127.08,127.08,127.08,Onions,Fruits & Vegetables,"Wali, Sood And Bala",127.08,169.44,25.0,3,15,50,1771,2024-10-25 12:28:18,2024-10-25 12:23:18,-5.0,2.78,On Time,No Delay,3375739,5,Very happy with the service!,Customer Service,Positive,2024-10-25,October,2024
1980087245,38875754,2023-06-16 19:27:33,2023-06-16 19:46:33,2023-06-16 19:49:33,On Time,2606.6,Card,98576,9649,2023,June,Friday,Yash Mitter,falaksrinivasan@example.net,916294516611,"004
Hayre Circle
Anand 997941",Ambattur,109408,2023-08-12,Premium,9,237.42,2023,August,306177,3,769.24,2307.7200000000003,769.2400000000001,Frozen Biryani,Instant & Frozen Food,Som Inc,769.24,1282.07,40.0,180,11,54,98576,2023-06-16 19:46:33,2023-06-16 19:49:33,3.0,3.77,On Time,Traffic,9271891,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-06-16,June,2023
8861557989,52913011,2024-08-25 06:07:25,2024-08-25 06:22:25,2024-08-25 06:18:25,On Time,4574.66,Cash,38818,3806,2024,August,Sunday,Chaitaly Parekh,chanakyakashyap@example.com,914849409792,"H.No. 84, Verma, Tirupati-193891",Dhule,505219,2023-11-01,Inactive,7,1952.94,2023,November,398340,3,651.93,1955.79,651.93,Instant Noodles,Instant & Frozen Food,"Nadig, Zachariah And Soni",651.93,1086.55,40.0,180,11,56,38818,2024-08-25 06:22:25,2024-08-25 06:18:25,-4.0,3.9,On Time,No Delay,1601958,3,"Delivery was fine, but the product could be better.",App Experience,Neutral,2024-08-25,August,2024
6702391437,13130974,2024-01-21 17:57:30,2024-01-21 18:15:30,2024-01-21 18:32:30,Significantly Delayed,4179.5,Card,44685,230,2024,January,Sunday,Divya Garde,varkeyridhi@example.org,913839509399,"48/269
Wagle Path
Vellore-094099",Eluru,572919,2024-07-31,Inactive,6,898.76,2024,July,256051,2,400.92,801.84,400.92,Lotion,Personal Care,"Mannan, Naidu And Sama",400.92,616.8,35.0,365,17,100,44685,2024-01-21 18:15:30,2024-01-21 18:32:30,17.0,1.73,Significantly Delayed,Traffic,9515364,5,"Overall good experience, thank you!",Delivery,Positive,2024-01-21,January,2024
6385452188,38875754,2024-06-04 21:25:31,2024-06-04 21:39:31,2024-06-04 21:43:31,On Time,2664.35,Upi,84550,9692,2024,June,Tuesday,Yash Mitter,falaksrinivasan@example.net,916294516611,"004
Hayre Circle
Anand 997941",Ambattur,109408,2023-08-12,Premium,9,237.42,2023,August,564692,3,215.65,646.95,215.65,Cat Food,Pet Care,"Krishna, Bail And Dyal",215.65,331.77,35.0,365,25,82,84550,2024-06-04 21:39:31,2024-06-04 21:43:31,4.0,4.06,On Time,Traffic,1873791,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-06-04,June,2024
8813216380,85177880,2024-10-09 11:57:06,2024-10-09 12:17:06,2024-10-09 12:27:06,Slightly Delayed,3340.2,Cash,388,2007,2024,October,Wednesday,Aryan Sridhar,munipeter@example.com,915113978421,"44/148, Natt Chowk
Ahmedabad-669972",Bardhaman,285240,2024-01-27,Regular,9,1823.25,2024,January,876139,3,415.75,1247.25,415.75,Pulses,Grocery & Staples,Cherian-Dara,415.75,489.12,15.0,365,14,83,388,2024-10-09 12:17:06,2024-10-09 12:27:06,10.0,2.93,Slightly Delayed,Traffic,7323771,1,Very disappointed with the quality.,App Experience,Negative,2024-10-09,October,2024
5563712992,4597433,2024-01-11 16:23:07,2024-01-11 16:43:07,2024-01-11 16:47:07,On Time,3233.68,Upi,8510,3019,2024,January,Thursday,Lipika Kumer,faras46@example.org,917227252187,"H.No. 038, Devan Path, Bally-571011",Tadepalligudem,580130,2024-04-02,Inactive,3,821.84,2024,April,354409,2,325.08,650.16,325.08,Pulses,Grocery & Staples,Bose-Pandit,325.08,382.45,15.0,365,24,60,8510,2024-01-11 16:43:07,2024-01-11 16:47:07,4.0,4.23,On Time,Traffic,9221474,5,"Overall good experience, thank you!",Delivery,Positive,2024-01-11,January,2024
966468552,70459847,2023-06-24 01:44:48,2023-06-24 01:55:48,2023-06-24 01:53:48,On Time,2561.55,Card,64064,1720,2023,June,Saturday,Krish Shankar,mekhalasaraf@example.org,917738181829,"53/713, Raghavan Street
Bhilwara-021410",Bhopal,973977,2024-08-29,Premium,12,324.58,2024,August,949818,2,483.05,966.1,483.05,Biscuits,Snacks & Munchies,Yohannan Inc,483.05,743.15,35.0,90,21,76,64064,2023-06-24 01:55:48,2023-06-24 01:53:48,-2.0,2.29,On Time,No Delay,7806868,1,The packaging was poor.,App Experience,Negative,2023-06-24,June,2023
4368529506,76327561,2024-06-30 01:22:42,2024-06-30 01:34:42,2024-06-30 01:40:42,Slightly Delayed,1081.17,Upi,98277,4721,2024,June,Sunday,Osha Khanna,utkarsh04@example.net,915914626221,"63/442, Seth Zila
Guwahati-133100",Adoni,471009,2023-08-14,Inactive,5,553.12,2023,August,461804,2,310.69,621.38,310.69,Sugar,Grocery & Staples,"Ghose, Ben And Divan",310.69,365.52,15.0,365,15,97,98277,2024-06-30 01:34:42,2024-06-30 01:40:42,6.0,1.15,Slightly Delayed,Traffic,5037523,5,Good selection of products.,Delivery,Positive,2024-06-30,June,2024
3777009463,25829710,2024-09-01 08:11:47,2024-09-01 08:24:47,2024-09-01 08:23:47,On Time,264.89,Wallet,36810,7493,2024,September,Sunday,Saumya Chhabra,gangaverma@example.com,916273990493,"H.No. 13
Sidhu Road, Gorakhpur-295747",Faridabad,289481,2024-01-21,New,4,1894.32,2024,January,491314,1,973.44,973.44,973.44,Ice Cream,Instant & Frozen Food,Banerjee Inc,973.44,1622.4,40.0,180,11,71,36810,2024-09-01 08:24:47,2024-09-01 08:23:47,-1.0,3.36,On Time,No Delay,7565757,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-09-01,September,2024
3560912801,20163931,2024-09-08 23:49:45,2024-09-09 00:07:45,2024-09-09 00:02:45,On Time,1052.23,Wallet,16585,9987,2024,September,Sunday,Gautami Doshi,vedhika55@example.net,919016657272,"H.No. 01, Karnik Path
Sultan Pur Majra-506511",Kumbakonam,918590,2024-08-05,Regular,5,404.55,2024,August,894539,3,445.48,1336.44,445.48,Dish Soap,Household Care,"Pall, Sule And Sood",445.48,593.97,25.0,365,14,93,16585,2024-09-09 00:07:45,2024-09-09 00:02:45,-5.0,2.69,On Time,No Delay,6645152,3,"It was okay, nothing special.",Product Quality,Neutral,2024-09-09,September,2024
1741224538,90621147,2023-03-29 00:24:22,2023-03-29 00:40:22,2023-03-29 00:40:22,On Time,134.69,Cash,28254,8219,2023,March,Wednesday,Vaishnavi Chowdhury,oeshibhatnagar@example.org,916604113829,"18/61, Shere Ganj
Amaravati-935529",Jhansi,334137,2024-10-05,Premium,2,710.2,2024,October,306177,2,769.24,1538.48,769.24,Frozen Biryani,Instant & Frozen Food,Som Inc,769.24,1282.07,40.0,180,11,54,28254,2023-03-29 00:40:22,2023-03-29 00:40:22,0.0,1.04,On Time,No Delay,9536517,4,The product met my expectations.,Product Quality,Neutral,2023-03-29,March,2023
4579251445,1507408,2023-08-28 15:35:23,2023-08-28 15:48:23,2023-08-28 15:48:23,On Time,1057.68,Card,63271,5398,2023,August,Monday,Kai Gara,dbera@example.net,916643268606,"97/84, Dhaliwal Chowk
Firozabad-233621",Bangalore,478862,2024-03-21,Inactive,8,972.22,2024,March,131136,2,37.8,75.6,37.8,Salt,Grocery & Staples,Deshpande-Rama,37.8,44.47,15.0,365,29,95,63271,2023-08-28 15:48:23,2023-08-28 15:48:23,0.0,2.51,On Time,No Delay,2346852,4,"It was okay, nothing special.",Delivery,Neutral,2023-08-28,August,2023
3438127101,59141605,2023-11-27 16:40:08,2023-11-27 16:50:08,2023-11-27 16:52:08,On Time,296.94,Cash,80040,4892,2023,November,Monday,Saksham Kala,triyadutt@example.net,913335741144,"H.No. 570
Kulkarni Marg, Berhampur-762758",Motihari,58086,2024-07-10,New,15,1739.58,2024,July,287070,1,443.17,443.17,443.17,Wheat Flour,Grocery & Staples,"Gala, Magar And Rajagopal",443.17,521.38,15.0,365,20,93,80040,2023-11-27 16:50:08,2023-11-27 16:52:08,2.0,2.44,On Time,Traffic,6487583,4,The product met my expectations.,Product Quality,Neutral,2023-11-27,November,2023
9741958794,13164195,2024-08-20 07:33:07,2024-08-20 07:43:07,2024-08-20 07:51:07,Slightly Delayed,6173.45,Card,4642,6124,2024,August,Tuesday,Fitan Uppal,abeerbedi@example.org,912687424638,"94
Vohra Chowk, Kulti-326317",Durg,142902,2023-11-26,Premium,17,786.74,2023,November,903336,3,551.88,1655.6399999999999,551.88,Pulses,Grocery & Staples,"Vaidya, Amble And Palla",551.88,649.27,15.0,365,14,60,4642,2024-08-20 07:43:07,2024-08-20 07:51:07,8.0,1.52,Slightly Delayed,Traffic,4318185,3,Very disappointed with the quality.,Product Quality,Negative,2024-08-20,August,2024
882082341,75828735,2024-10-10 12:35:06,2024-10-10 12:49:06,2024-10-10 13:00:06,Slightly Delayed,5094.56,Wallet,64310,2118,2024,October,Thursday,Yahvi Hegde,ctripathi@example.net,913460979391,"57/89
Mohanty Chowk
Sri Ganganagar-144843",Ramagundam,717189,2023-05-05,New,18,1400.05,2023,May,470449,3,827.77,2483.31,827.77,Frozen Biryani,Instant & Frozen Food,Kohli-Sawhney,827.77,1379.62,40.0,180,27,57,64310,2024-10-10 12:49:06,2024-10-10 13:00:06,11.0,2.1,Slightly Delayed,Traffic,6749864,3,Taste was not as expected.,App Experience,Negative,2024-10-10,October,2024
3629321763,79369660,2024-08-06 18:45:52,2024-08-06 19:03:52,2024-08-06 19:05:52,On Time,2988.51,Cash,93253,756,2024,August,Tuesday,Bahadurjit Doctor,isaiahdesai@example.com,918612602657,"23/122, Kale Nagar
Aurangabad-034703",Purnia,782515,2023-12-11,Premium,13,1085.69,2023,December,757274,3,98.32,294.96,98.32,Pet Treats,Pet Care,"Minhas, Kapoor And Sethi",98.32,151.26,35.0,365,27,95,93253,2024-08-06 19:03:52,2024-08-06 19:05:52,2.0,0.84,On Time,Traffic,7977109,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,2024-08-06,August,2024
888938572,12695670,2023-04-02 20:33:35,2023-04-02 20:49:35,2023-04-02 20:54:35,On Time,597.91,Cash,28461,7991,2023,April,Sunday,Anya Borde,qahuja@example.net,914953830813,"H.No. 392, Karpe Marg, Ahmedabad-346669",Jaipur,7202,2023-09-25,Premium,10,910.12,2023,September,240179,2,90.56,181.12,90.56,Cough Syrup,Pharmacy,Ram-Suri,90.56,113.2,20.0,365,20,56,28461,2023-04-02 20:49:35,2023-04-02 20:54:35,5.0,4.8,On Time,Traffic,4035300,3,The order was incorrect.,Product Quality,Negative,2023-04-02,April,2023
5263181887,90150193,2024-09-28 22:00:44,2024-09-28 22:13:44,2024-09-28 22:18:44,On Time,1239.9,Card,28643,2272,2024,September,Saturday,Advik Rajan,siya35@example.com,911865056144,"H.No. 129, Baral Zila, Amritsar-828766",Buxar,665407,2023-07-14,Inactive,18,783.69,2023,July,264803,1,995.98,995.98,995.98,Vitamins,Pharmacy,Gole-Doshi,995.98,1244.97,20.0,365,17,69,28643,2024-09-28 22:13:44,2024-09-28 22:18:44,5.0,1.24,On Time,Traffic,3416664,5,Will definitely order again.,App Experience,Positive,2024-09-28,September,2024
7071557807,19375332,2024-04-29 11:05:40,2024-04-29 11:24:40,2024-04-29 11:32:40,Slightly Delayed,3848.05,Cash,70989,7427,2024,April,Monday,Udarsh Rao,chaitanya86@example.org,919352033779,"643, Kohli Circle
Jorhat 826776",Jodhpur,278850,2024-07-01,Regular,20,1556.48,2024,July,667163,3,441.2,1323.6,441.2,Orange Juice,Cold Drinks & Juices,Palla Llc,441.2,630.29,30.0,180,25,72,70989,2024-04-29 11:24:40,2024-04-29 11:32:40,8.0,4.81,Slightly Delayed,Traffic,4994356,1,Taste was not as expected.,Product Quality,Negative,2024-04-29,April,2024
6888804296,2442235,2024-10-24 22:24:07,2024-10-24 22:40:07,2024-10-24 22:42:07,On Time,2930.92,Cash,27520,1605,2024,October,Thursday,Pushti Bhattacharyya,qmaharaj@example.org,910324285991,"H.No. 38
Loyal Street
Vellore 607787",Latur,117097,2024-05-17,Premium,11,661.58,2024,May,542300,2,255.35,510.7,255.35,Popcorn,Snacks & Munchies,Gulati-Tandon,255.35,392.85,35.0,90,11,66,27520,2024-10-24 22:40:07,2024-10-24 22:42:07,2.0,3.51,On Time,Traffic,7738248,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-10-24,October,2024
814182718,65134271,2023-11-17 22:17:49,2023-11-17 22:30:49,2023-11-17 22:25:49,On Time,2233.84,Card,18293,8501,2023,November,Friday,Ansh Singh,damyantiwalia@example.net,913392617416,"H.No. 928
Dugar
Silchar-434394",Ajmer,108582,2023-12-18,Premium,19,1433.53,2023,December,930284,3,189.47,568.41,189.47,Baby Food,Baby Care,"Garg, Saraf And Dutta",189.47,270.67,30.0,365,20,58,18293,2023-11-17 22:30:49,2023-11-17 22:25:49,-5.0,1.14,On Time,No Delay,8235897,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-11-17,November,2023
3513524740,1301661,2024-07-03 12:00:31,2024-07-03 12:20:31,2024-07-03 12:42:31,Significantly Delayed,1395.67,Card,96517,3550,2024,July,Wednesday,Yashvi Parekh,rmanne@example.net,913098824463,"75/740, Tara Road, Pali 035417",Saharanpur,524586,2023-12-26,Inactive,8,623.8,2023,December,373536,1,494.17,494.17,494.17,Dog Food,Pet Care,Chauhan-Sabharwal,494.17,760.26,35.0,365,14,64,96517,2024-07-03 12:20:31,2024-07-03 12:42:31,22.0,3.09,Significantly Delayed,Traffic,2665736,1,Very disappointed with the quality.,Customer Service,Negative,2024-07-03,July,2024
1234169434,22112867,2023-10-17 20:52:10,2023-10-17 21:03:10,2023-10-17 21:07:10,On Time,3644.99,Card,73458,4588,2023,October,Tuesday,Sanaya Chakrabarti,anay97@example.net,912480017449,"77, Gera Road
Anand 087192",Bangalore,609126,2024-08-02,Regular,6,204.58,2024,August,378230,1,166.42,166.42,166.42,Nuts,Snacks & Munchies,Kala-Vig,166.42,256.03,35.0,90,13,76,73458,2023-10-17 21:03:10,2023-10-17 21:07:10,4.0,2.23,On Time,Traffic,116275,1,The order was incorrect.,Customer Service,Negative,2023-10-17,October,2023
2577990012,71902700,2023-09-22 03:03:12,2023-09-22 03:13:12,2023-09-22 03:13:12,On Time,2577.46,Card,81801,2923,2023,September,Friday,Qarin Nazareth,garimaraju@example.com,916213718621,"44
Bhasin Marg
Panipat 159190",Bhind,91752,2024-02-05,Regular,10,824.31,2024,February,500633,2,154.5,309.0,154.5,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia,154.5,193.12,20.0,7,24,87,81801,2023-09-22 03:13:12,2023-09-22 03:13:12,0.0,3.35,On Time,No Delay,828944,3,Not worth the price I paid.,Delivery,Negative,2023-09-22,September,2023
8446065263,79773912,2023-11-15 01:53:57,2023-11-15 02:10:57,2023-11-15 02:16:57,Slightly Delayed,2838.28,Card,38584,6585,2023,November,Wednesday,Vaishnavi Gulati,adityaramanathan@example.net,912619074930,"44/995
Saran, Gandhidham-563933",Jaunpur,669886,2023-10-06,Regular,7,751.73,2023,October,153019,3,947.95,2843.8500000000004,947.9500000000002,Onions,Fruits & Vegetables,Aurora Llc,947.95,1263.93,25.0,3,13,88,38584,2023-11-15 02:10:57,2023-11-15 02:16:57,6.0,1.74,Slightly Delayed,Traffic,3719505,5,Good selection of products.,Delivery,Positive,2023-11-15,November,2023
4220970302,90621147,2024-11-01 09:44:24,2024-11-01 10:03:24,2024-11-01 09:59:24,On Time,2598.47,Upi,93466,6692,2024,November,Friday,Vaishnavi Chowdhury,oeshibhatnagar@example.org,916604113829,"18/61, Shere Ganj
Amaravati-935529",Jhansi,334137,2024-10-05,Premium,2,710.2,2024,October,812607,2,416.65,833.3,416.65,Potatoes,Fruits & Vegetables,Rege Group,416.65,555.53,25.0,3,11,63,93466,2024-11-01 10:03:24,2024-11-01 09:59:24,-4.0,1.84,On Time,No Delay,6904125,2,Product was damaged during delivery.,App Experience,Negative,2024-11-01,November,2024
5712516128,11503405,2023-07-14 21:20:01,2023-07-14 21:33:01,2023-07-14 21:34:01,On Time,2661.8,Card,41787,2367,2023,July,Friday,Damyanti Dua,dipta25@example.net,918136743942,"H.No. 18, Kuruvilla Chowk
Kamarhati 188062",Amritsar,430592,2024-01-14,Regular,11,1658.1,2024,January,228286,3,179.08,537.24,179.08,Cola,Cold Drinks & Juices,Bhattacharyya Plc,179.08,255.83,30.0,180,26,79,41787,2023-07-14 21:33:01,2023-07-14 21:34:01,1.0,3.96,On Time,Traffic,2563916,1,I had a bad experience.,Product Quality,Negative,2023-07-14,July,2023
807167715,26521850,2024-08-28 21:17:15,2024-08-28 21:32:15,2024-08-28 21:29:15,On Time,951.27,Card,15159,8011,2024,August,Wednesday,Yatin Varma,shahadvika@example.com,910664125053,"29, Kothari Circle, Phusro-901162",Kishanganj,263131,2023-06-10,New,10,215.87,2023,June,14145,1,630.84,630.84,630.84,Spinach,Fruits & Vegetables,"Thakur, Shah And Pingle",630.84,841.12,25.0,3,14,53,15159,2024-08-28 21:32:15,2024-08-28 21:29:15,-3.0,2.07,On Time,No Delay,5850548,2,I had a bad experience.,Product Quality,Negative,2024-08-28,August,2024
213972345,71252391,2024-06-14 23:11:09,2024-06-14 23:26:09,2024-06-14 23:28:09,On Time,3895.71,Card,5515,8230,2024,June,Friday,Mohini Johal,ajaggi@example.com,915078105989,"68/70
Merchant Ganj
Anand 877850",Kulti,40488,2024-05-24,New,8,1558.97,2024,May,927651,3,426.72,1280.16,426.72,Baby Wipes,Baby Care,Narula Group,426.72,609.6,30.0,365,15,60,5515,2024-06-14 23:26:09,2024-06-14 23:28:09,2.0,2.86,On Time,Traffic,5284164,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-06-14,June,2024
1013762407,51174875,2024-10-19 06:57:40,2024-10-19 07:14:40,2024-10-19 07:38:40,Significantly Delayed,2519.44,Upi,89281,9729,2024,October,Saturday,Sara Prasad,oviyabhardwaj@example.com,918587675278,"H.No. 252
Sami Marg
Kochi 597640",Saharsa,739236,2023-05-26,Inactive,7,1276.61,2023,May,552496,1,508.0,508.0,508.0,Dish Soap,Household Care,Dhar Plc,508.0,677.33,25.0,365,17,59,89281,2024-10-19 07:14:40,2024-10-19 07:38:40,24.0,2.11,Significantly Delayed,Traffic,3590678,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-10-19,October,2024
5234194751,14207332,2024-02-19 04:44:03,2024-02-19 05:02:03,2024-02-19 05:06:03,On Time,3494.6,Card,47252,6396,2024,February,Monday,Ucchal Uppal,epandya@example.com,910556108847,"88, Contractor
Silchar 827375",Aligarh,571862,2024-01-03,Regular,18,1263.17,2024,January,94225,1,77.11,77.11,77.11,Toilet Cleaner,Household Care,"Gulati, Ram And Sarkar",77.11,102.81,25.0,365,13,70,47252,2024-02-19 05:02:03,2024-02-19 05:06:03,4.0,1.42,On Time,Traffic,1431116,4,Very happy with the service!,App Experience,Positive,2024-02-19,February,2024
1389077693,37947202,2023-06-27 17:53:27,2023-06-27 18:12:27,2023-06-27 18:26:27,Slightly Delayed,716.35,Upi,1965,6110,2023,June,Tuesday,Eta Srinivasan,mitali78@example.org,910505228431,"H.No. 486, Sen Road, Silchar-440108",Nandyal,87344,2024-01-25,Regular,3,259.96,2024,January,319388,3,657.8,1973.3999999999999,657.8,Orange Juice,Cold Drinks & Juices,D’Alia-Dey,657.8,939.71,30.0,180,26,56,1965,2023-06-27 18:12:27,2023-06-27 18:26:27,14.0,3.0,Slightly Delayed,Traffic,4272503,3,Items were missing from my order.,Customer Service,Negative,2023-06-27,June,2023
1895143216,43295656,2023-03-25 20:13:10,2023-03-25 20:23:10,2023-03-25 20:28:10,On Time,2921.03,Card,68226,4450,2023,March,Saturday,Wyatt Bhasin,ppalla@example.org,917864449215,"06/508, Dalal Nagar
Jaunpur 214842",Sagar,356947,2024-02-21,Regular,4,1306.25,2024,February,621677,1,317.8,317.8,317.8,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital,317.8,529.67,40.0,180,15,71,68226,2023-03-25 20:23:10,2023-03-25 20:28:10,5.0,4.21,On Time,Traffic,4186992,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2023-03-25,March,2023
3667250123,7728406,2024-03-04 06:15:23,2024-03-04 06:27:23,2024-03-04 06:53:23,Significantly Delayed,715.72,Cash,34707,6149,2024,March,Monday,Leela Bansal,tgulati@example.net,911892493085,"87/91
Mandal Nagar, Ujjain 018314",Ranchi,684048,2024-01-10,Inactive,2,1970.33,2024,January,324809,3,608.0,1824.0,608.0,Bread,Dairy & Breakfast,Sidhu Plc,608.0,760.0,20.0,7,26,76,34707,2024-03-04 06:27:23,2024-03-04 06:53:23,26.0,2.28,Significantly Delayed,Traffic,3386806,2,Very disappointed with the quality.,Product Quality,Negative,2024-03-04,March,2024
