customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value,registration_year,registration_month,order_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,order_year,order_month,weekday,rating,sentiment,feedback_category
93018527,Lekha Rout,ibhargava@example.net,917786364533,"48, Dugal Chowk, Varanasi-890255",Narasaraopet,722749,2024-05-16,New,1,913.11,2024,May,1732091066.0,2024-05-12 10:04:49,2024-05-12 10:17:49,2024-05-12 10:14:49,On Time,217.5,Wallet,91109.0,1395.0,2024.0,May,Sunday,3.0,Neutral,App Experience
93018527,Lekha Rout,ibhargava@example.net,917786364533,"48, Dugal Chowk, Varanasi-890255",Narasaraopet,722749,2024-05-16,New,1,913.11,2024,May,1041536174.0,2023-06-15 08:48:09,2023-06-15 09:00:09,2023-06-15 09:12:09,Slightly Delayed,2780.93,Card,60201.0,3516.0,2023.0,June,Thursday,2.0,Negative,Delivery
93018527,Lekha Rout,ibhargava@example.net,917786364533,"48, Dugal Chowk, Varanasi-890255",Narasaraopet,722749,2024-05-16,New,1,913.11,2024,May,4548721519.0,2024-08-20 23:28:40,2024-08-20 23:42:40,2024-08-20 23:46:40,On Time,1816.47,Wallet,26714.0,9726.0,2024.0,August,Tuesday,2.0,Negative,Customer Service
93018527,Lekha Rout,ibhargava@example.net,917786364533,"48, Dugal Chowk, Varanasi-890255",Narasaraopet,722749,2024-05-16,New,1,913.11,2024,May,4435636116.0,2023-04-07 14:02:46,2023-04-07 14:22:46,2023-04-07 14:20:46,On Time,552.2,Wallet,45294.0,1997.0,2023.0,April,Friday,3.0,Neutral,Delivery
52393801,Aarush Roy,hemalkapadia@example.org,913857518200,"411
Nori Zila, Giridih 250229",Ranchi,96858,2023-03-20,New,2,1910.55,2023,March,,,,,,,,,,,,,,,
70529459,Zayyan Parsa,alexanderbajaj@example.org,919342363612,"84/461, Ahuja Circle, Nadiad-378990",Pondicherry,829855,2023-05-04,Regular,5,203.05,2023,May,4207249029.0,2023-10-15 17:44:14,2023-10-15 18:04:14,2023-10-15 18:05:14,On Time,1839.4,Upi,29507.0,2477.0,2023.0,October,Sunday,1.0,Negative,Customer Service
70529459,Zayyan Parsa,alexanderbajaj@example.org,919342363612,"84/461, Ahuja Circle, Nadiad-378990",Pondicherry,829855,2023-05-04,Regular,5,203.05,2023,May,6870670122.0,2023-11-24 12:04:22,2023-11-24 12:15:22,2023-11-24 12:16:22,On Time,449.97,Upi,89533.0,9539.0,2023.0,November,Friday,4.0,Positive,Delivery
70529459,Zayyan Parsa,alexanderbajaj@example.org,919342363612,"84/461, Ahuja Circle, Nadiad-378990",Pondicherry,829855,2023-05-04,Regular,5,203.05,2023,May,1225289500.0,2024-03-31 21:51:15,2024-03-31 22:04:15,2024-03-31 22:07:15,On Time,3663.25,Wallet,77780.0,8199.0,2024.0,March,Sunday,1.0,Negative,App Experience
48481702,Dayita Kothari,upadhyaylohit@example.org,910285913474,"14/904, Bal Path
Jehanabad 025610",Shivpuri,351248,2024-06-15,Regular,4,1209.16,2024,June,1377599881.0,2024-08-17 10:02:54,2024-08-17 10:15:54,2024-08-17 10:12:54,On Time,3323.75,Card,17690.0,7803.0,2024.0,August,Saturday,2.0,Negative,Product Quality
15417130,Henry Arora,sanya65@example.com,911452737487,"91/48, Sangha Zila
Srikakulam 495855",Indore,866515,2024-03-03,New,5,1289.29,2024,March,3108512811.0,2024-02-10 08:25:16,2024-02-10 08:35:16,2024-02-10 08:37:16,On Time,3391.72,Upi,30893.0,571.0,2024.0,February,Saturday,4.0,Neutral,Customer Service
14705462,Nakul Pal,ydevan@example.net,919025613803,"64
Goyal Nagar
Sonipat-553665",Bahraich,575946,2023-09-24,Premium,2,765.18,2023,September,1083928258.0,2023-12-21 19:36:22,2023-12-21 19:54:22,2023-12-21 19:58:22,On Time,2833.25,Card,78940.0,768.0,2023.0,December,Thursday,4.0,Neutral,Product Quality
14705462,Nakul Pal,ydevan@example.net,919025613803,"64
Goyal Nagar
Sonipat-553665",Bahraich,575946,2023-09-24,Premium,2,765.18,2023,September,2591738507.0,2024-10-31 07:36:44,2024-10-31 07:50:44,2024-10-31 07:48:44,On Time,4675.99,Card,76434.0,9640.0,2024.0,October,Thursday,3.0,Neutral,Product Quality
14944819,Triya Patla,fradonarayan@example.net,914477864460,"H.No. 214
Barman Road
Mira-Bhayandar-611798",Anand,469217,2023-11-24,Premium,14,1127.8,2023,November,6074172790.0,2023-07-26 02:15:37,2023-07-26 02:26:37,2023-07-26 02:30:37,On Time,2008.84,Wallet,3481.0,4057.0,2023.0,July,Wednesday,4.0,Positive,Customer Service
14944819,Triya Patla,fradonarayan@example.net,914477864460,"H.No. 214
Barman Road
Mira-Bhayandar-611798",Anand,469217,2023-11-24,Premium,14,1127.8,2023,November,5191429552.0,2023-12-23 17:06:45,2023-12-23 17:23:45,2023-12-23 17:35:45,Slightly Delayed,2418.97,Upi,99889.0,8644.0,2023.0,December,Saturday,4.0,Neutral,App Experience
89028323,Avni Padmanabhan,ekavirbaral@example.net,918793765954,"708
Basak Road, Aurangabad-112247",Lucknow,407239,2023-09-03,Regular,13,1329.47,2023,September,,,,,,,,,,,,,,,
11775073,Keya Ganesan,shethgagan@example.com,912214080783,"H.No. 074, Suresh Nagar
Sambalpur 952829",Morbi,836825,2023-06-02,Regular,16,212.35,2023,June,227511348.0,2024-08-01 15:43:56,2024-08-01 16:01:56,2024-08-01 16:02:56,On Time,2388.23,Card,90637.0,4665.0,2024.0,August,Thursday,4.0,Neutral,Product Quality
54799731,Rushil Palan,agatemanya@example.org,916807056894,"99/811, Khatri Zila
Bhilwara 448234",Jaipur,387529,2023-05-10,Premium,14,1150.73,2023,May,2725513934.0,2023-10-07 06:21:20,2023-10-07 06:37:20,2023-10-07 06:39:20,On Time,5349.56,Wallet,27735.0,1213.0,2023.0,October,Saturday,4.0,Neutral,Customer Service
93617659,Nikita Ramanathan,arya76@example.net,910665861592,"346
Roy
Hyderabad 233989",Nangloi Jat,190336,2024-09-21,Regular,11,1800.81,2024,September,4338327693.0,2024-05-19 02:21:08,2024-05-19 02:36:08,2024-05-19 02:49:08,Slightly Delayed,3948.26,Cash,98866.0,4231.0,2024.0,May,Sunday,3.0,Neutral,Delivery
93617659,Nikita Ramanathan,arya76@example.net,910665861592,"346
Roy
Hyderabad 233989",Nangloi Jat,190336,2024-09-21,Regular,11,1800.81,2024,September,9442274046.0,2023-09-01 10:55:53,2023-09-01 11:08:53,2023-09-01 11:14:53,Slightly Delayed,229.38,Upi,54659.0,4120.0,2023.0,September,Friday,3.0,Neutral,Customer Service
93617659,Nikita Ramanathan,arya76@example.net,910665861592,"346
Roy
Hyderabad 233989",Nangloi Jat,190336,2024-09-21,Regular,11,1800.81,2024,September,7310604669.0,2023-07-09 06:12:54,2023-07-09 06:28:54,2023-07-09 06:37:54,Slightly Delayed,4342.7,Card,44693.0,8079.0,2023.0,July,Sunday,4.0,Neutral,Product Quality
45708879,Girindra Majumdar,faraj30@example.net,917578551021,"716, Kalita Path, Srinagar 803059",Ulhasnagar,25486,2024-03-11,Regular,20,988.63,2024,March,8980502814.0,2024-10-15 19:30:03,2024-10-15 19:47:03,2024-10-15 19:47:03,On Time,1794.68,Card,67937.0,1222.0,2024.0,October,Tuesday,3.0,Negative,Delivery
45708879,Girindra Majumdar,faraj30@example.net,917578551021,"716, Kalita Path, Srinagar 803059",Ulhasnagar,25486,2024-03-11,Regular,20,988.63,2024,March,4967241271.0,2023-05-03 22:35:20,2023-05-03 22:55:20,2023-05-03 22:56:20,On Time,641.98,Wallet,73253.0,6076.0,2023.0,May,Wednesday,4.0,Positive,Product Quality
45708879,Girindra Majumdar,faraj30@example.net,917578551021,"716, Kalita Path, Srinagar 803059",Ulhasnagar,25486,2024-03-11,Regular,20,988.63,2024,March,599975885.0,2023-06-07 05:55:43,2023-06-07 06:13:43,2023-06-07 06:11:43,On Time,3420.7,Card,71620.0,2050.0,2023.0,June,Wednesday,4.0,Neutral,Customer Service
62807542,Chatura Apte,andrajyoti@example.com,914546734417,"H.No. 48
Manda Zila
Mahbubnagar 841942",Patiala,340166,2023-03-17,Premium,11,524.5,2023,March,7110044004.0,2023-04-24 13:55:37,2023-04-24 14:14:37,2023-04-24 14:21:37,Slightly Delayed,941.87,Upi,30128.0,3631.0,2023.0,April,Monday,3.0,Neutral,App Experience
62807542,Chatura Apte,andrajyoti@example.com,914546734417,"H.No. 48
Manda Zila
Mahbubnagar 841942",Patiala,340166,2023-03-17,Premium,11,524.5,2023,March,4551386734.0,2023-03-18 00:29:58,2023-03-18 00:46:58,2023-03-18 00:59:58,Slightly Delayed,1974.67,Card,92089.0,6471.0,2023.0,March,Saturday,3.0,Neutral,Delivery
7551173,Chandran Sur,wakeetajohal@example.org,918332946262,"27
Choudhary Ganj, Bhimavaram 214075",Ghaziabad,306374,2023-10-27,New,11,1197.58,2023,October,9416522701.0,2024-01-22 03:06:25,2024-01-22 03:22:25,2024-01-22 03:22:25,On Time,3919.44,Wallet,14560.0,7971.0,2024.0,January,Monday,1.0,Negative,Delivery
65815155,Amara Palan,diya73@example.org,912982802627,"31, Baral Zila
Katni 084466",Bangalore,760332,2024-09-10,New,10,1963.99,2024,September,2304242664.0,2024-03-21 08:29:02,2024-03-21 08:47:02,2024-03-21 08:47:02,On Time,1579.28,Card,76144.0,9106.0,2024.0,March,Thursday,4.0,Neutral,Delivery
65815155,Amara Palan,diya73@example.org,912982802627,"31, Baral Zila
Katni 084466",Bangalore,760332,2024-09-10,New,10,1963.99,2024,September,3602554049.0,2023-07-28 15:01:30,2023-07-28 15:16:30,2023-07-28 15:35:30,Significantly Delayed,3310.35,Wallet,77387.0,2038.0,2023.0,July,Friday,4.0,Neutral,Customer Service
65815155,Amara Palan,diya73@example.org,912982802627,"31, Baral Zila
Katni 084466",Bangalore,760332,2024-09-10,New,10,1963.99,2024,September,4084808075.0,2024-10-11 17:45:30,2024-10-11 17:56:30,2024-10-11 17:54:30,On Time,2698.15,Card,65980.0,2397.0,2024.0,October,Friday,5.0,Positive,App Experience
65815155,Amara Palan,diya73@example.org,912982802627,"31, Baral Zila
Katni 084466",Bangalore,760332,2024-09-10,New,10,1963.99,2024,September,7769965629.0,2023-04-21 16:44:32,2023-04-21 17:02:32,2023-04-21 17:07:32,On Time,2756.21,Upi,89124.0,2718.0,2023.0,April,Friday,5.0,Positive,Delivery
65815155,Amara Palan,diya73@example.org,912982802627,"31, Baral Zila
Katni 084466",Bangalore,760332,2024-09-10,New,10,1963.99,2024,September,2121652047.0,2024-02-03 18:01:48,2024-02-03 18:13:48,2024-02-03 18:30:48,Significantly Delayed,1734.01,Upi,63262.0,7863.0,2024.0,February,Saturday,4.0,Neutral,App Experience
86704661,Kamala Chokshi,turvidas@example.net,911010266095,"09/68, Brahmbhatt Nagar
Davanagere-527950",Kamarhati,812273,2024-03-16,Premium,12,1726.51,2024,March,1736953222.0,2024-02-18 14:00:30,2024-02-18 14:11:30,2024-02-18 14:21:30,Slightly Delayed,3889.08,Wallet,46700.0,865.0,2024.0,February,Sunday,5.0,Positive,Delivery
86704661,Kamala Chokshi,turvidas@example.net,911010266095,"09/68, Brahmbhatt Nagar
Davanagere-527950",Kamarhati,812273,2024-03-16,Premium,12,1726.51,2024,March,4631387671.0,2024-10-08 08:44:29,2024-10-08 09:00:29,2024-10-08 09:23:29,Significantly Delayed,1770.58,Upi,79609.0,4904.0,2024.0,October,Tuesday,3.0,Neutral,Delivery
57896058,Samuel Gara,kibechandresh@example.com,912129261611,"64/37
Khurana Nagar
Bhiwandi-628111",Begusarai,487693,2024-06-23,Regular,8,982.05,2024,June,9121393476.0,2023-08-01 08:04:38,2023-08-01 08:20:38,2023-08-01 08:19:38,On Time,1583.71,Upi,14938.0,4537.0,2023.0,August,Tuesday,4.0,Neutral,Product Quality
85519349,Harshil Kari,dayalguneet@example.org,919329800177,"69/70
Buch Marg
Bareilly 336418",Anand,99406,2023-12-07,New,8,336.36,2023,December,3162249401.0,2024-05-03 13:21:58,2024-05-03 13:31:58,2024-05-03 13:31:58,On Time,4406.98,Cash,47552.0,2221.0,2024.0,May,Friday,4.0,Positive,Delivery
85519349,Harshil Kari,dayalguneet@example.org,919329800177,"69/70
Buch Marg
Bareilly 336418",Anand,99406,2023-12-07,New,8,336.36,2023,December,8781520615.0,2024-04-14 08:14:14,2024-04-14 08:26:14,2024-04-14 08:27:14,On Time,3343.42,Wallet,42606.0,345.0,2024.0,April,Sunday,4.0,Neutral,Delivery
85519349,Harshil Kari,dayalguneet@example.org,919329800177,"69/70
Buch Marg
Bareilly 336418",Anand,99406,2023-12-07,New,8,336.36,2023,December,5281459433.0,2024-10-10 06:40:31,2024-10-10 06:58:31,2024-10-10 07:10:31,Slightly Delayed,2527.71,Card,56847.0,2285.0,2024.0,October,Thursday,3.0,Neutral,Product Quality
85519349,Harshil Kari,dayalguneet@example.org,919329800177,"69/70
Buch Marg
Bareilly 336418",Anand,99406,2023-12-07,New,8,336.36,2023,December,7009303199.0,2024-02-25 10:37:03,2024-02-25 10:51:03,2024-02-25 10:59:03,Slightly Delayed,3223.07,Upi,72585.0,2783.0,2024.0,February,Sunday,3.0,Neutral,App Experience
66308810,Utkarsh Ramaswamy,chadharajata@example.org,918783396194,"H.No. 20
Dugar Circle
Bardhaman 787914",Sangli-Miraj & Kupwad,851715,2024-05-27,Premium,18,1746.8,2024,May,,,,,,,,,,,,,,,
13130974,Divya Garde,varkeyridhi@example.org,913839509399,"48/269
Wagle Path
Vellore-094099",Eluru,572919,2024-07-31,Inactive,6,898.76,2024,July,6702391437.0,2024-01-21 17:57:30,2024-01-21 18:15:30,2024-01-21 18:32:30,Significantly Delayed,4179.5,Card,44685.0,230.0,2024.0,January,Sunday,5.0,Positive,Delivery
8632679,Ayaan Bal,baladhruv@example.net,918606048831,"25
Baria Marg
Nizamabad 219786",North Dumdum,972354,2023-07-20,Regular,16,1201.21,2023,July,200000051.0,2023-10-04 20:08:09,2023-10-04 20:21:09,2023-10-04 20:17:09,On Time,1442.99,Upi,58741.0,4060.0,2023.0,October,Wednesday,4.0,Positive,Customer Service
91072336,Tristan Parmer,abhakhare@example.net,915925237933,"85/835, Muni Ganj, Jehanabad-068341",Jaunpur,377289,2023-06-07,Premium,3,205.59,2023,June,6708586922.0,2024-05-23 16:52:07,2024-05-23 17:11:07,2024-05-23 17:33:07,Significantly Delayed,1435.7,Upi,86114.0,3845.0,2024.0,May,Thursday,3.0,Negative,Customer Service
24633671,Manan Buch,vsekhon@example.net,911339516612,"52
Puri Nagar
Lucknow-744371",Karnal,99625,2024-09-21,New,12,1112.03,2024,September,6874299189.0,2023-08-14 11:33:32,2023-08-14 11:45:32,2023-08-14 11:48:32,On Time,4027.29,Card,38460.0,3001.0,2023.0,August,Monday,3.0,Neutral,App Experience
24633671,Manan Buch,vsekhon@example.net,911339516612,"52
Puri Nagar
Lucknow-744371",Karnal,99625,2024-09-21,New,12,1112.03,2024,September,752185231.0,2024-03-02 04:01:30,2024-03-02 04:19:30,2024-03-02 04:19:30,On Time,1091.67,Wallet,5165.0,7627.0,2024.0,March,Saturday,5.0,Positive,Product Quality
78254569,Theodore Sathe,nathanielgaba@example.net,917994588426,"59
Oommen
Faridabad 412726",Kalyan-Dombivli,427888,2023-11-30,Regular,8,1559.18,2023,November,8742091504.0,2023-07-03 23:26:52,2023-07-03 23:41:52,2023-07-03 23:54:52,Slightly Delayed,2783.84,Card,69967.0,1687.0,2023.0,July,Monday,2.0,Negative,App Experience
78254569,Theodore Sathe,nathanielgaba@example.net,917994588426,"59
Oommen
Faridabad 412726",Kalyan-Dombivli,427888,2023-11-30,Regular,8,1559.18,2023,November,2407168640.0,2024-07-25 09:51:06,2024-07-25 10:04:06,2024-07-25 10:17:06,Slightly Delayed,1781.83,Cash,31314.0,1449.0,2024.0,July,Thursday,5.0,Positive,App Experience
60698094,Matthew Bhatti,wazir62@example.org,916129508561,"H.No. 77, Bahl Nagar, Purnia 411171",Malegaon,108567,2024-05-16,New,2,1894.4,2024,May,637944734.0,2023-04-01 09:22:52,2023-04-01 09:35:52,2023-04-01 09:39:52,On Time,4026.32,Card,35435.0,7170.0,2023.0,April,Saturday,4.0,Neutral,Customer Service
60698094,Matthew Bhatti,wazir62@example.org,916129508561,"H.No. 77, Bahl Nagar, Purnia 411171",Malegaon,108567,2024-05-16,New,2,1894.4,2024,May,734744305.0,2024-06-08 11:59:34,2024-06-08 12:14:34,2024-06-08 12:17:34,On Time,2043.02,Wallet,80005.0,7827.0,2024.0,June,Saturday,4.0,Positive,Customer Service
60698094,Matthew Bhatti,wazir62@example.org,916129508561,"H.No. 77, Bahl Nagar, Purnia 411171",Malegaon,108567,2024-05-16,New,2,1894.4,2024,May,8423458672.0,2023-03-19 23:47:20,2023-03-20 00:04:20,2023-03-20 00:09:20,On Time,1745.1,Card,59255.0,3274.0,2023.0,March,Sunday,4.0,Neutral,App Experience
84257716,Yauvani Rajan,kgoda@example.net,915712225977,"H.No. 029
Malhotra Ganj, Proddatur 181376",Hazaribagh,653569,2023-03-22,New,6,1144.61,2023,March,3942174431.0,2024-02-17 04:52:33,2024-02-17 05:12:33,2024-02-17 05:22:33,Slightly Delayed,758.75,Card,9886.0,3050.0,2024.0,February,Saturday,5.0,Positive,App Experience
84929351,Charvi Kala,geetika61@example.com,917266341043,"H.No. 643
Hayer Road, Saharanpur 338478",Gandhinagar,169345,2023-12-07,Regular,14,1662.37,2023,December,3941137932.0,2024-02-28 14:12:32,2024-02-28 14:27:32,2024-02-28 14:46:32,Significantly Delayed,5473.26,Wallet,73638.0,4509.0,2024.0,February,Wednesday,3.0,Negative,Customer Service
48160359,Zehaan Sundaram,vparsa@example.com,914950724503,"973
Bera Street, Morbi 708221",Karaikudi,324202,2024-03-28,Premium,8,1485.09,2024,March,6299879620.0,2023-11-10 17:37:35,2023-11-10 17:54:35,2023-11-10 18:04:35,Slightly Delayed,1300.47,Card,8965.0,5841.0,2023.0,November,Friday,2.0,Negative,Product Quality
48160359,Zehaan Sundaram,vparsa@example.com,914950724503,"973
Bera Street, Morbi 708221",Karaikudi,324202,2024-03-28,Premium,8,1485.09,2024,March,8447536518.0,2023-12-20 23:53:02,2023-12-21 00:03:02,2023-12-21 00:08:02,On Time,4888.47,Cash,60151.0,1132.0,2023.0,December,Wednesday,1.0,Negative,Customer Service
51031122,Netra Kashyap,balanwazir@example.net,916851561853,"H.No. 50
Venkataraman Ganj
Ongole-304771",Dehradun,437180,2023-09-12,Regular,20,363.61,2023,September,,,,,,,,,,,,,,,
3844290,Yashawini Thaman,kohliwyatt@example.com,915485602730,"H.No. 37, Patla Circle
Madurai 325088",Berhampore,88516,2023-10-29,Inactive,2,301.73,2023,October,755745232.0,2024-10-02 01:53:01,2024-10-02 02:09:01,2024-10-02 02:20:01,Slightly Delayed,1086.05,Cash,25231.0,4725.0,2024.0,October,Wednesday,4.0,Neutral,App Experience
3844290,Yashawini Thaman,kohliwyatt@example.com,915485602730,"H.No. 37, Patla Circle
Madurai 325088",Berhampore,88516,2023-10-29,Inactive,2,301.73,2023,October,6996561687.0,2024-06-29 04:36:55,2024-06-29 04:52:55,2024-06-29 04:53:55,On Time,3469.28,Wallet,75938.0,2480.0,2024.0,June,Saturday,3.0,Negative,App Experience
71643758,Lucky Kapoor,thakkarlavanya@example.org,917216338859,"869, Ganesh Marg
Kota-097284",Kottayam,445878,2024-09-16,Inactive,7,780.2,2024,September,3184669775.0,2024-05-13 02:47:12,2024-05-13 02:58:12,2024-05-13 03:26:12,Significantly Delayed,4406.88,Cash,19867.0,2888.0,2024.0,May,Monday,4.0,Neutral,Product Quality
71643758,Lucky Kapoor,thakkarlavanya@example.org,917216338859,"869, Ganesh Marg
Kota-097284",Kottayam,445878,2024-09-16,Inactive,7,780.2,2024,September,6143213997.0,2024-03-21 10:05:10,2024-03-21 10:15:10,2024-03-21 10:17:10,On Time,4464.71,Card,11720.0,5651.0,2024.0,March,Thursday,4.0,Neutral,Product Quality
49258916,Zehaan Thakur,yash08@example.com,916814722577,"42, Mittal Marg
Raiganj-402582",Jaipur,153207,2024-04-02,Inactive,16,997.43,2024,April,5882568464.0,2023-04-13 08:26:05,2023-04-13 08:39:05,2023-04-13 08:37:05,On Time,1706.73,Cash,93909.0,7978.0,2023.0,April,Thursday,5.0,Positive,App Experience
60379302,Raksha Chand,bchar@example.net,910354708884,"772, Master Nagar, Belgaum 984907",Patiala,998032,2023-07-14,New,7,536.98,2023,July,8259274680.0,2023-04-11 06:25:28,2023-04-11 06:45:28,2023-04-11 06:43:28,On Time,3427.94,Cash,17260.0,1097.0,2023.0,April,Tuesday,5.0,Positive,App Experience
60379302,Raksha Chand,bchar@example.net,910354708884,"772, Master Nagar, Belgaum 984907",Patiala,998032,2023-07-14,New,7,536.98,2023,July,3829990099.0,2024-02-05 18:30:30,2024-02-05 18:49:30,2024-02-05 18:45:30,On Time,2064.98,Cash,51048.0,124.0,2024.0,February,Monday,3.0,Negative,Customer Service
88873916,Daniel Reddy,urmi43@example.net,911623298263,"H.No. 63, Sastry Path, Jalgaon 107058",Tirupati,230835,2023-09-21,New,16,1390.49,2023,September,,,,,,,,,,,,,,,
65559853,Yahvi Bali,tthakur@example.com,910816244708,"47
Ahluwalia Path
Bangalore 348145",Kamarhati,160165,2024-05-03,Regular,17,1734.36,2024,May,7284991749.0,2023-12-10 09:28:57,2023-12-10 09:47:57,2023-12-10 09:46:57,On Time,2817.03,Card,4135.0,8405.0,2023.0,December,Sunday,3.0,Negative,Delivery
65559853,Yahvi Bali,tthakur@example.com,910816244708,"47
Ahluwalia Path
Bangalore 348145",Kamarhati,160165,2024-05-03,Regular,17,1734.36,2024,May,1091207520.0,2024-10-05 19:02:54,2024-10-05 19:12:54,2024-10-05 19:12:54,On Time,4752.89,Card,29429.0,6765.0,2024.0,October,Saturday,4.0,Positive,Customer Service
88046313,Lila Dube,parth32@example.org,910875198328,"33/958
Keer Chowk, South Dumdum-867934",Thane,47308,2023-05-29,Premium,6,726.67,2023,May,,,,,,,,,,,,,,,
76987910,Oeshi Kannan,manderowen@example.com,910479282436,"35
Lad Road, Tenali 343537",Shahjahanpur,847001,2024-03-08,Inactive,5,728.54,2024,March,6447596416.0,2023-10-08 18:18:29,2023-10-08 18:30:29,2023-10-08 18:26:29,On Time,4965.12,Card,45656.0,494.0,2023.0,October,Sunday,4.0,Positive,Customer Service
76987910,Oeshi Kannan,manderowen@example.com,910479282436,"35
Lad Road, Tenali 343537",Shahjahanpur,847001,2024-03-08,Inactive,5,728.54,2024,March,6715699166.0,2023-08-01 19:08:52,2023-08-01 19:20:52,2023-08-01 19:15:52,On Time,1919.23,Cash,10552.0,6556.0,2023.0,August,Tuesday,4.0,Neutral,Customer Service
20517871,Lavanya Natt,wbhakta@example.org,912431853664,"H.No. 74, Sagar Chowk, Ambala 375071",Imphal,796497,2023-07-06,Premium,4,418.15,2023,July,9680783354.0,2023-04-09 01:52:19,2023-04-09 02:11:19,2023-04-09 02:11:19,On Time,4361.99,Cash,42017.0,7329.0,2023.0,April,Sunday,3.0,Neutral,Product Quality
26227445,Krishna Warrior,ishakara@example.com,913316251669,"H.No. 406
Batta Circle, Bikaner-296769",Ghaziabad,632750,2024-09-07,Regular,1,1030.06,2024,September,3554645781.0,2024-04-25 14:58:42,2024-04-25 15:15:42,2024-04-25 15:24:42,Slightly Delayed,2108.47,Card,64263.0,2659.0,2024.0,April,Thursday,3.0,Neutral,Customer Service
42272393,Anya Parmer,dhillonwyatt@example.com,917093981801,"81
Srivastava Street, Vellore 246419",Moradabad,915410,2023-09-21,New,7,1090.31,2023,September,6314310505.0,2024-02-16 04:34:10,2024-02-16 04:46:10,2024-02-16 04:47:10,On Time,785.67,Wallet,98855.0,8019.0,2024.0,February,Friday,3.0,Neutral,Delivery
12574626,Nitesh Joshi,cborra@example.net,918382547134,"393
Narasimhan Chowk
Satara 333915",Amritsar,409487,2024-05-02,Inactive,18,852.27,2024,May,409570377.0,2024-03-27 14:39:35,2024-03-27 14:57:35,2024-03-27 15:12:35,Slightly Delayed,1524.99,Card,6848.0,1353.0,2024.0,March,Wednesday,1.0,Negative,Product Quality
12574626,Nitesh Joshi,cborra@example.net,918382547134,"393
Narasimhan Chowk
Satara 333915",Amritsar,409487,2024-05-02,Inactive,18,852.27,2024,May,338609144.0,2024-10-26 05:45:05,2024-10-26 05:55:05,2024-10-26 05:52:05,On Time,2731.77,Cash,30432.0,6708.0,2024.0,October,Saturday,4.0,Neutral,Customer Service
12574626,Nitesh Joshi,cborra@example.net,918382547134,"393
Narasimhan Chowk
Satara 333915",Amritsar,409487,2024-05-02,Inactive,18,852.27,2024,May,5794917332.0,2024-02-16 13:46:41,2024-02-16 14:02:41,2024-02-16 13:57:41,On Time,1099.91,Cash,49073.0,1119.0,2024.0,February,Friday,3.0,Negative,Product Quality
63349378,William Sangha,aradhanahalder@example.com,918598411350,"13/269
Mohanty Marg, Amaravati 212523",Mango,965143,2024-08-01,Regular,14,1487.94,2024,August,3596900942.0,2023-11-03 09:38:26,2023-11-03 09:55:26,2023-11-03 10:08:26,Slightly Delayed,616.62,Wallet,46019.0,8890.0,2023.0,November,Friday,2.0,Negative,App Experience
88045094,Yuvraj Memon,tanveerben@example.com,919809794924,"H.No. 188, Khanna Road
Bhilai-902882",Panvel,447280,2023-12-16,Premium,4,690.13,2023,December,9768154003.0,2024-01-23 03:50:24,2024-01-23 04:10:24,2024-01-23 04:38:24,Significantly Delayed,697.53,Upi,14323.0,368.0,2024.0,January,Tuesday,5.0,Positive,Delivery
88045094,Yuvraj Memon,tanveerben@example.com,919809794924,"H.No. 188, Khanna Road
Bhilai-902882",Panvel,447280,2023-12-16,Premium,4,690.13,2023,December,8426465860.0,2024-02-29 23:20:48,2024-02-29 23:32:48,2024-02-29 23:27:48,On Time,5206.71,Card,59023.0,9150.0,2024.0,February,Thursday,1.0,Negative,App Experience
88045094,Yuvraj Memon,tanveerben@example.com,919809794924,"H.No. 188, Khanna Road
Bhilai-902882",Panvel,447280,2023-12-16,Premium,4,690.13,2023,December,196885435.0,2023-06-25 02:20:56,2023-06-25 02:40:56,2023-06-25 02:42:56,On Time,96.09,Wallet,22558.0,8392.0,2023.0,June,Sunday,1.0,Negative,App Experience
88045094,Yuvraj Memon,tanveerben@example.com,919809794924,"H.No. 188, Khanna Road
Bhilai-902882",Panvel,447280,2023-12-16,Premium,4,690.13,2023,December,8611745429.0,2024-05-12 03:21:52,2024-05-12 03:41:52,2024-05-12 03:40:52,On Time,1567.01,Card,97499.0,924.0,2024.0,May,Sunday,5.0,Positive,Customer Service
61226835,Owen Soni,varsha95@example.net,913867653257,"56
Peri Chowk, Dharmavaram 677538",Kishanganj,458894,2023-07-24,Premium,18,1491.21,2023,July,8110316958.0,2024-01-30 19:28:34,2024-01-30 19:48:34,2024-01-30 19:45:34,On Time,806.56,Wallet,29001.0,4877.0,2024.0,January,Tuesday,1.0,Negative,Delivery
82585664,Turvi Parmar,ekanshdevan@example.org,916795181737,"02/13
Kalla Zila, Rajahmundry 478484",Ludhiana,678835,2023-10-30,Regular,14,1511.43,2023,October,7660037070.0,2024-02-16 20:58:57,2024-02-16 21:08:57,2024-02-16 21:04:57,On Time,2558.05,Wallet,70814.0,9854.0,2024.0,February,Friday,3.0,Neutral,App Experience
